# time  P_total  P_z_beam  beam_ratio  beaming_gain  wavezone_std
0.0000000000000000e+00  2.1695216140621143e-07  3.9893746619005522e-08  3.5803541949400625e-01  2.4321416779760252e+00  7.5205351527682485e-01
2.0000000000000001e-01  1.6131132077038103e-08  1.0055496003083717e-08  5.6689016153285587e-01  3.2675606461314235e+00  7.7220148962536594e-01
4.0000000000000002e-01  1.3343022671536640e-08  8.0508703314899772e-09  4.4459385188554335e-01  2.7783754075421734e+00  6.9116102177333605e-01
5.9999999999999998e-01  1.4597308061012518e-08  8.9209003624589942e-09  6.4840099111342342e-01  3.5936039644536937e+00  6.9022401800129873e-01
8.0000000000000104e-01  1.3823802001746342e-08  8.4081299354228930e-09  6.7217931999949199e-01  3.6887172799979679e+00  7.3037227573632879e-01
1.0000000000000000e+00  1.3016529563426536e-08  7.8842549657454449e-09  6.7581592829427306e-01  3.7032637131770922e+00  7.1735740460580222e-01
1.2000000000000000e+00  1.3357704989197316e-08  8.2081755960745510e-09  6.7538756416157397e-01  3.7015502566462959e+00  7.1599626980376463e-01
1.3999999999999899e+00  1.2891112415485425e-08  7.9028480938755722e-09  6.7682997150816937e-01  3.7073198860326775e+00  7.1441516950775197e-01
1.5999999999999901e+00  1.2126171748006329e-08  7.3230620513565369e-09  6.7498833221326016e-01  3.6999533288530406e+00  7.1344783385449650e-01
1.7999999999999801e+00  1.2091059782328758e-08  7.3623391283161838e-09  6.6877308928216928e-01  3.6750923571286771e+00  7.1204202416139395e-01
1.9999999999999800e+00  1.1911446915361628e-08  7.2876324868827361e-09  6.8010025129506269e-01  3.7204010051802507e+00  7.1083430713644613e-01
2.1999999999999802e+00  1.1517592526831114e-08  7.0046151007500719e-09  6.9071431086033819e-01  3.7628572434413528e+00  7.0673396936694222e-01
2.3999999999999702e+00  1.1184150121215420e-08  6.7821183131211058e-09  6.7168426159821504e-01  3.6867370463928602e+00  6.9441946312827574e-01
2.5999999999999699e+00  1.0649003071016173e-08  6.4274708263873070e-09  6.4874493984841730e-01  3.5949797593936692e+00  6.8932633638065410e-01
2.7999999999999599e+00  1.0190464987294072e-08  6.1141086499840959e-09  6.7626990448351809e-01  3.7050796179340724e+00  6.9408545602790028e-01
2.9999999999999600e+00  9.9393982003314762e-09  5.9637338426969614e-09  7.0918820263118065e-01  3.8367528105247226e+00  6.9872103503831584e-01
3.1999999999999500e+00  9.5408181520849021e-09  5.7121812038313873e-09  6.4874265174409040e-01  3.5949706069763616e+00  7.0506766426072609e-01
3.3999999999999502e+00  9.0377221541512468e-09  5.3596733940250509e-09  6.1669234361566694e-01  3.4667693744626678e+00  6.7841282354709387e-01
3.5999999999999499e+00  8.6432572157459332e-09  5.0828479120014124e-09  7.0644628225743644e-01  3.8257851290297458e+00  6.5552405398098834e-01
3.7999999999999399e+00  8.2712595907708218e-09  4.8252179687268531e-09  7.1251175302875103e-01  3.8500470121150041e+00  6.7118435800178011e-01
3.9999999999999400e+00  7.8488328858537583e-09  4.5290143399623237e-09  5.7641982137884162e-01  3.3056792855153665e+00  6.6281242486208092e-01
4.1999999999999300e+00  7.4069712155288292e-09  4.2285626916533611e-09  5.9059850419193505e-01  3.3623940167677402e+00  6.3470904499748915e-01
