# time  f_op  f_geo  geo_trustworthy  max_local_speed  superluminal_fraction  max_shift  structure_coherence  reachable  n_rays  n_reached  max_h_rel_drift  f_geo_evol  f_geo_evol_ok
0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00  0  9.8107229209068381e-01  0.0000000000000000e+00  0.0000000000000000e+00  nan  1  0  0  0.0000000000000000e+00  0.0000000000000000e+00  0
2.0000000000000001e-01  0.0000000000000000e+00  0.0000000000000000e+00  0  9.8161539697350653e-01  0.0000000000000000e+00  8.1616834714429815e-04  nan  1  0  0  0.0000000000000000e+00  0.0000000000000000e+00  0
4.0000000000000002e-01  0.0000000000000000e+00  0.0000000000000000e+00  0  9.8200240676521489e-01  0.0000000000000000e+00  2.7170872172600459e-03  nan  1  0  0  0.0000000000000000e+00  0.0000000000000000e+00  0
5.9999999999999998e-01  0.0000000000000000e+00  0.0000000000000000e+00  0  9.8228643252879089e-01  0.0000000000000000e+00  5.0800622139909437e-03  nan  1  0  0  0.0000000000000000e+00  0.0000000000000000e+00  0
8.0000000000000104e-01  0.0000000000000000e+00  0.0000000000000000e+00  0  9.8238618133153055e-01  0.0000000000000000e+00  7.6117016091578425e-03  nan  1  0  0  0.0000000000000000e+00  0.0000000000000000e+00  0
1.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00  0  9.8222988182993443e-01  0.0000000000000000e+00  1.0018350277538465e-02  nan  1  0  0  0.0000000000000000e+00  0.0000000000000000e+00  0
1.2000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00  0  9.8176988319437974e-01  0.0000000000000000e+00  1.2113148585928780e-02  nan  1  0  0  0.0000000000000000e+00  0.0000000000000000e+00  0
1.3999999999999899e+00  0.0000000000000000e+00  0.0000000000000000e+00  0  9.8090483270158568e-01  0.0000000000000000e+00  1.3972454274850384e-02  nan  1  0  0  0.0000000000000000e+00  0.0000000000000000e+00  0
1.5999999999999901e+00  0.0000000000000000e+00  0.0000000000000000e+00  0  9.7961736858517634e-01  0.0000000000000000e+00  1.5679955064677221e-02  nan  1  0  0  0.0000000000000000e+00  0.0000000000000000e+00  0
1.7999999999999801e+00  0.0000000000000000e+00  0.0000000000000000e+00  0  9.7786060122156448e-01  0.0000000000000000e+00  1.7022275205594781e-02  nan  1  0  0  0.0000000000000000e+00  0.0000000000000000e+00  0
1.9999999999999800e+00  0.0000000000000000e+00  0.0000000000000000e+00  0  9.7552223664256399e-01  0.0000000000000000e+00  1.8146621242305556e-02  nan  1  0  0  0.0000000000000000e+00  0.0000000000000000e+00  0
2.1999999999999802e+00  0.0000000000000000e+00  0.0000000000000000e+00  0  9.7252784115007695e-01  0.0000000000000000e+00  1.8903757795559906e-02  nan  1  0  0  0.0000000000000000e+00  0.0000000000000000e+00  0
2.3999999999999702e+00  0.0000000000000000e+00  0.0000000000000000e+00  0  9.6884604690814002e-01  0.0000000000000000e+00  2.0028469429099870e-02  nan  1  0  0  0.0000000000000000e+00  0.0000000000000000e+00  0
2.5999999999999699e+00  0.0000000000000000e+00  0.0000000000000000e+00  0  9.6447540053641767e-01  0.0000000000000000e+00  2.1356076583047567e-02  nan  1  0  0  0.0000000000000000e+00  0.0000000000000000e+00  0
2.7999999999999599e+00  0.0000000000000000e+00  0.0000000000000000e+00  0  9.5946397092337721e-01  0.0000000000000000e+00  2.2793979460576010e-02  nan  1  0  0  0.0000000000000000e+00  0.0000000000000000e+00  0
2.9999999999999600e+00  0.0000000000000000e+00  0.0000000000000000e+00  0  9.5397360766088835e-01  0.0000000000000000e+00  2.4485949721497039e-02  nan  1  0  0  0.0000000000000000e+00  0.0000000000000000e+00  0
3.1999999999999500e+00  0.0000000000000000e+00  0.0000000000000000e+00  0  9.4828105943487440e-01  0.0000000000000000e+00  2.6248143033738999e-02  nan  1  0  0  0.0000000000000000e+00  0.0000000000000000e+00  0
3.3999999999999502e+00  0.0000000000000000e+00  0.0000000000000000e+00  0  9.4267379297614806e-01  0.0000000000000000e+00  2.8188166842466705e-02  nan  1  0  0  0.0000000000000000e+00  0.0000000000000000e+00  0
3.5999999999999499e+00  0.0000000000000000e+00  0.0000000000000000e+00  0  9.3734438608940596e-01  0.0000000000000000e+00  3.0324379641858079e-02  nan  1  0  0  0.0000000000000000e+00  0.0000000000000000e+00  0
3.7999999999999399e+00  0.0000000000000000e+00  0.0000000000000000e+00  0  9.3236397881851696e-01  0.0000000000000000e+00  3.2811411763674067e-02  nan  1  0  0  0.0000000000000000e+00  0.0000000000000000e+00  0
3.9999999999999400e+00  0.0000000000000000e+00  0.0000000000000000e+00  0  9.2771602964210753e-01  0.0000000000000000e+00  3.6226830807419515e-02  nan  1  0  0  0.0000000000000000e+00  0.0000000000000000e+00  0
